filepath,instrument,source,note,octave
FatBoy/slap_bass_1-mp3/Gb6.mp3,slap_bass_1,FatBoy,Gb,6
FatBoy/slap_bass_1-mp3/Gb7.mp3,slap_bass_1,FatBoy,Gb,7
FatBoy/slap_bass_2-mp3/A0.mp3,slap_bass_2,FatBoy,A,0
FatBoy/slap_bass_2-mp3/A1.mp3,slap_bass_2,FatBoy,A,1
FatBoy/slap_bass_2-mp3/A2.mp3,slap_bass_2,FatBoy,A,2
FatBoy/slap_bass_2-mp3/A3.mp3,slap_bass_2,FatBoy,A,3
FatBoy/slap_bass_2-mp3/A4.mp3,slap_bass_2,FatBoy,A,4
FatBoy/slap_bass_2-mp3/A5.mp3,slap_bass_2,FatBoy,A,5
FatBoy/slap_bass_2-mp3/A6.mp3,slap_bass_2,FatBoy,A,6
FatBoy/slap_bass_2-mp3/A7.mp3,slap_bass_2,FatBoy,A,7
FatBoy/slap_bass_2-mp3/Ab1.mp3,slap_bass_2,FatBoy,Ab,1
FatBoy/slap_bass_2-mp3/Ab2.mp3,slap_bass_2,FatBoy,Ab,2
FatBoy/slap_bass_2-mp3/Ab3.mp3,slap_bass_2,FatBoy,Ab,3
FatBoy/slap_bass_2-mp3/Ab4.mp3,slap_bass_2,FatBoy,Ab,4
FatBoy/slap_bass_2-mp3/Ab5.mp3,slap_bass_2,FatBoy,Ab,5
FatBoy/slap_bass_2-mp3/Ab6.mp3,slap_bass_2,FatBoy,Ab,6
FatBoy/slap_bass_2-mp3/Ab7.mp3,slap_bass_2,FatBoy,Ab,7
FatBoy/slap_bass_2-mp3/B0.mp3,slap_bass_2,FatBoy,B,0
FatBoy/slap_bass_2-mp3/B1.mp3,slap_bass_2,FatBoy,B,1
FatBoy/slap_bass_2-mp3/B2.mp3,slap_bass_2,FatBoy,B,2
FatBoy/slap_bass_2-mp3/B3.mp3,slap_bass_2,FatBoy,B,3
FatBoy/slap_bass_2-mp3/B4.mp3,slap_bass_2,FatBoy,B,4
FatBoy/slap_bass_2-mp3/B5.mp3,slap_bass_2,FatBoy,B,5
FatBoy/slap_bass_2-mp3/B6.mp3,slap_bass_2,FatBoy,B,6
FatBoy/slap_bass_2-mp3/B7.mp3,slap_bass_2,FatBoy,B,7
FatBoy/slap_bass_2-mp3/Bb0.mp3,slap_bass_2,FatBoy,Bb,0
FatBoy/slap_bass_2-mp3/Bb1.mp3,slap_bass_2,FatBoy,Bb,1
FatBoy/slap_bass_2-mp3/Bb2.mp3,slap_bass_2,FatBoy,Bb,2
FatBoy/slap_bass_2-mp3/Bb3.mp3,slap_bass_2,FatBoy,Bb,3
FatBoy/slap_bass_2-mp3/Bb4.mp3,slap_bass_2,FatBoy,Bb,4
FatBoy/slap_bass_2-mp3/Bb5.mp3,slap_bass_2,FatBoy,Bb,5
FatBoy/slap_bass_2-mp3/Bb6.mp3,slap_bass_2,FatBoy,Bb,6
FatBoy/slap_bass_2-mp3/Bb7.mp3,slap_bass_2,FatBoy,Bb,7
FatBoy/slap_bass_2-mp3/C1.mp3,slap_bass_2,FatBoy,C,1
FatBoy/slap_bass_2-mp3/C2.mp3,slap_bass_2,FatBoy,C,2
FatBoy/slap_bass_2-mp3/C3.mp3,slap_bass_2,FatBoy,C,3
FatBoy/slap_bass_2-mp3/C4.mp3,slap_bass_2,FatBoy,C,4
FatBoy/slap_bass_2-mp3/C5.mp3,slap_bass_2,FatBoy,C,5
FatBoy/slap_bass_2-mp3/C6.mp3,slap_bass_2,FatBoy,C,6
FatBoy/slap_bass_2-mp3/C7.mp3,slap_bass_2,FatBoy,C,7
FatBoy/slap_bass_2-mp3/C8.mp3,slap_bass_2,FatBoy,C,8
FatBoy/slap_bass_2-mp3/D1.mp3,slap_bass_2,FatBoy,D,1
FatBoy/slap_bass_2-mp3/D2.mp3,slap_bass_2,FatBoy,D,2
FatBoy/slap_bass_2-mp3/D3.mp3,slap_bass_2,FatBoy,D,3
FatBoy/slap_bass_2-mp3/D4.mp3,slap_bass_2,FatBoy,D,4
FatBoy/slap_bass_2-mp3/D5.mp3,slap_bass_2,FatBoy,D,5
FatBoy/slap_bass_2-mp3/D6.mp3,slap_bass_2,FatBoy,D,6
FatBoy/slap_bass_2-mp3/D7.mp3,slap_bass_2,FatBoy,D,7
FatBoy/slap_bass_2-mp3/Db1.mp3,slap_bass_2,FatBoy,Db,1
FatBoy/slap_bass_2-mp3/Db2.mp3,slap_bass_2,FatBoy,Db,2
FatBoy/slap_bass_2-mp3/Db3.mp3,slap_bass_2,FatBoy,Db,3
FatBoy/slap_bass_2-mp3/Db4.mp3,slap_bass_2,FatBoy,Db,4
FatBoy/slap_bass_2-mp3/Db5.mp3,slap_bass_2,FatBoy,Db,5
FatBoy/slap_bass_2-mp3/Db6.mp3,slap_bass_2,FatBoy,Db,6
FatBoy/slap_bass_2-mp3/Db7.mp3,slap_bass_2,FatBoy,Db,7
FatBoy/slap_bass_2-mp3/E1.mp3,slap_bass_2,FatBoy,E,1
FatBoy/slap_bass_2-mp3/E2.mp3,slap_bass_2,FatBoy,E,2
FatBoy/slap_bass_2-mp3/E3.mp3,slap_bass_2,FatBoy,E,3
FatBoy/slap_bass_2-mp3/E4.mp3,slap_bass_2,FatBoy,E,4
FatBoy/slap_bass_2-mp3/E5.mp3,slap_bass_2,FatBoy,E,5
FatBoy/slap_bass_2-mp3/E6.mp3,slap_bass_2,FatBoy,E,6
FatBoy/slap_bass_2-mp3/E7.mp3,slap_bass_2,FatBoy,E,7
FatBoy/slap_bass_2-mp3/Eb1.mp3,slap_bass_2,FatBoy,Eb,1
FatBoy/slap_bass_2-mp3/Eb2.mp3,slap_bass_2,FatBoy,Eb,2
FatBoy/slap_bass_2-mp3/Eb3.mp3,slap_bass_2,FatBoy,Eb,3
FatBoy/slap_bass_2-mp3/Eb4.mp3,slap_bass_2,FatBoy,Eb,4
FatBoy/slap_bass_2-mp3/Eb5.mp3,slap_bass_2,FatBoy,Eb,5
FatBoy/slap_bass_2-mp3/Eb6.mp3,slap_bass_2,FatBoy,Eb,6
FatBoy/slap_bass_2-mp3/Eb7.mp3,slap_bass_2,FatBoy,Eb,7
FatBoy/slap_bass_2-mp3/F1.mp3,slap_bass_2,FatBoy,F,1
FatBoy/slap_bass_2-mp3/F2.mp3,slap_bass_2,FatBoy,F,2
FatBoy/slap_bass_2-mp3/F3.mp3,slap_bass_2,FatBoy,F,3
FatBoy/slap_bass_2-mp3/F4.mp3,slap_bass_2,FatBoy,F,4
FatBoy/slap_bass_2-mp3/F5.mp3,slap_bass_2,FatBoy,F,5
FatBoy/slap_bass_2-mp3/F6.mp3,slap_bass_2,FatBoy,F,6
FatBoy/slap_bass_2-mp3/F7.mp3,slap_bass_2,FatBoy,F,7
FatBoy/slap_bass_2-mp3/G1.mp3,slap_bass_2,FatBoy,G,1
FatBoy/slap_bass_2-mp3/G2.mp3,slap_bass_2,FatBoy,G,2
FatBoy/slap_bass_2-mp3/G3.mp3,slap_bass_2,FatBoy,G,3
FatBoy/slap_bass_2-mp3/G4.mp3,slap_bass_2,FatBoy,G,4
FatBoy/slap_bass_2-mp3/G5.mp3,slap_bass_2,FatBoy,G,5
FatBoy/slap_bass_2-mp3/G6.mp3,slap_bass_2,FatBoy,G,6
FatBoy/slap_bass_2-mp3/G7.mp3,slap_bass_2,FatBoy,G,7
FatBoy/slap_bass_2-mp3/Gb1.mp3,slap_bass_2,FatBoy,Gb,1
FatBoy/slap_bass_2-mp3/Gb2.mp3,slap_bass_2,FatBoy,Gb,2
FatBoy/slap_bass_2-mp3/Gb3.mp3,slap_bass_2,FatBoy,Gb,3
FatBoy/slap_bass_2-mp3/Gb4.mp3,slap_bass_2,FatBoy,Gb,4
FatBoy/slap_bass_2-mp3/Gb5.mp3,slap_bass_2,FatBoy,Gb,5
FatBoy/slap_bass_2-mp3/Gb6.mp3,slap_bass_2,FatBoy,Gb,6
FatBoy/slap_bass_2-mp3/Gb7.mp3,slap_bass_2,FatBoy,Gb,7
FatBoy/soprano_sax-mp3/A0.mp3,soprano_sax,FatBoy,A,0
FatBoy/soprano_sax-mp3/A1.mp3,soprano_sax,FatBoy,A,1
FatBoy/soprano_sax-mp3/A2.mp3,soprano_sax,FatBoy,A,2
FatBoy/soprano_sax-mp3/A3.mp3,soprano_sax,FatBoy,A,3
FatBoy/soprano_sax-mp3/A4.mp3,soprano_sax,FatBoy,A,4
FatBoy/soprano_sax-mp3/A5.mp3,soprano_sax,FatBoy,A,5
FatBoy/soprano_sax-mp3/A6.mp3,soprano_sax,FatBoy,A,6
FatBoy/soprano_sax-mp3/A7.mp3,soprano_sax,FatBoy,A,7
FatBoy/soprano_sax-mp3/Ab1.mp3,soprano_sax,FatBoy,Ab,1
FatBoy/soprano_sax-mp3/Ab2.mp3,soprano_sax,FatBoy,Ab,2
FatBoy/soprano_sax-mp3/Ab3.mp3,soprano_sax,FatBoy,Ab,3
FatBoy/soprano_sax-mp3/Ab4.mp3,soprano_sax,FatBoy,Ab,4
FatBoy/soprano_sax-mp3/Ab5.mp3,soprano_sax,FatBoy,Ab,5
FatBoy/soprano_sax-mp3/Ab6.mp3,soprano_sax,FatBoy,Ab,6
FatBoy/soprano_sax-mp3/Ab7.mp3,soprano_sax,FatBoy,Ab,7
FatBoy/soprano_sax-mp3/B0.mp3,soprano_sax,FatBoy,B,0
FatBoy/soprano_sax-mp3/B1.mp3,soprano_sax,FatBoy,B,1
FatBoy/soprano_sax-mp3/B2.mp3,soprano_sax,FatBoy,B,2
FatBoy/soprano_sax-mp3/B3.mp3,soprano_sax,FatBoy,B,3
FatBoy/soprano_sax-mp3/B4.mp3,soprano_sax,FatBoy,B,4
FatBoy/soprano_sax-mp3/B5.mp3,soprano_sax,FatBoy,B,5
FatBoy/soprano_sax-mp3/B6.mp3,soprano_sax,FatBoy,B,6
FatBoy/soprano_sax-mp3/B7.mp3,soprano_sax,FatBoy,B,7
FatBoy/soprano_sax-mp3/Bb0.mp3,soprano_sax,FatBoy,Bb,0
FatBoy/soprano_sax-mp3/Bb1.mp3,soprano_sax,FatBoy,Bb,1
FatBoy/soprano_sax-mp3/Bb2.mp3,soprano_sax,FatBoy,Bb,2
FatBoy/soprano_sax-mp3/Bb3.mp3,soprano_sax,FatBoy,Bb,3
FatBoy/soprano_sax-mp3/Bb4.mp3,soprano_sax,FatBoy,Bb,4
FatBoy/soprano_sax-mp3/Bb5.mp3,soprano_sax,FatBoy,Bb,5
FatBoy/soprano_sax-mp3/Bb6.mp3,soprano_sax,FatBoy,Bb,6
FatBoy/soprano_sax-mp3/Bb7.mp3,soprano_sax,FatBoy,Bb,7
FatBoy/soprano_sax-mp3/C1.mp3,soprano_sax,FatBoy,C,1
FatBoy/soprano_sax-mp3/C2.mp3,soprano_sax,FatBoy,C,2
FatBoy/soprano_sax-mp3/C3.mp3,soprano_sax,FatBoy,C,3
FatBoy/soprano_sax-mp3/C4.mp3,soprano_sax,FatBoy,C,4
FatBoy/soprano_sax-mp3/C5.mp3,soprano_sax,FatBoy,C,5
FatBoy/soprano_sax-mp3/C6.mp3,soprano_sax,FatBoy,C,6
FatBoy/soprano_sax-mp3/C7.mp3,soprano_sax,FatBoy,C,7
FatBoy/soprano_sax-mp3/C8.mp3,soprano_sax,FatBoy,C,8
FatBoy/soprano_sax-mp3/D1.mp3,soprano_sax,FatBoy,D,1
FatBoy/soprano_sax-mp3/D2.mp3,soprano_sax,FatBoy,D,2
FatBoy/soprano_sax-mp3/D3.mp3,soprano_sax,FatBoy,D,3
FatBoy/soprano_sax-mp3/D4.mp3,soprano_sax,FatBoy,D,4
FatBoy/soprano_sax-mp3/D5.mp3,soprano_sax,FatBoy,D,5
FatBoy/soprano_sax-mp3/D6.mp3,soprano_sax,FatBoy,D,6
FatBoy/soprano_sax-mp3/D7.mp3,soprano_sax,FatBoy,D,7
FatBoy/soprano_sax-mp3/Db1.mp3,soprano_sax,FatBoy,Db,1
FatBoy/soprano_sax-mp3/Db2.mp3,soprano_sax,FatBoy,Db,2
FatBoy/soprano_sax-mp3/Db3.mp3,soprano_sax,FatBoy,Db,3
FatBoy/soprano_sax-mp3/Db4.mp3,soprano_sax,FatBoy,Db,4
FatBoy/soprano_sax-mp3/Db5.mp3,soprano_sax,FatBoy,Db,5
FatBoy/soprano_sax-mp3/Db6.mp3,soprano_sax,FatBoy,Db,6
FatBoy/soprano_sax-mp3/Db7.mp3,soprano_sax,FatBoy,Db,7
FatBoy/soprano_sax-mp3/E1.mp3,soprano_sax,FatBoy,E,1
FatBoy/soprano_sax-mp3/E2.mp3,soprano_sax,FatBoy,E,2
FatBoy/soprano_sax-mp3/E3.mp3,soprano_sax,FatBoy,E,3
FatBoy/soprano_sax-mp3/E4.mp3,soprano_sax,FatBoy,E,4
FatBoy/soprano_sax-mp3/E5.mp3,soprano_sax,FatBoy,E,5
FatBoy/soprano_sax-mp3/E6.mp3,soprano_sax,FatBoy,E,6
FatBoy/soprano_sax-mp3/E7.mp3,soprano_sax,FatBoy,E,7
FatBoy/soprano_sax-mp3/Eb1.mp3,soprano_sax,FatBoy,Eb,1
FatBoy/soprano_sax-mp3/Eb2.mp3,soprano_sax,FatBoy,Eb,2
FatBoy/soprano_sax-mp3/Eb3.mp3,soprano_sax,FatBoy,Eb,3
FatBoy/soprano_sax-mp3/Eb4.mp3,soprano_sax,FatBoy,Eb,4
FatBoy/soprano_sax-mp3/Eb5.mp3,soprano_sax,FatBoy,Eb,5
FatBoy/soprano_sax-mp3/Eb6.mp3,soprano_sax,FatBoy,Eb,6
FatBoy/soprano_sax-mp3/Eb7.mp3,soprano_sax,FatBoy,Eb,7
FatBoy/soprano_sax-mp3/F1.mp3,soprano_sax,FatBoy,F,1
FatBoy/soprano_sax-mp3/F2.mp3,soprano_sax,FatBoy,F,2
FatBoy/soprano_sax-mp3/F3.mp3,soprano_sax,FatBoy,F,3
FatBoy/soprano_sax-mp3/F4.mp3,soprano_sax,FatBoy,F,4
FatBoy/soprano_sax-mp3/F5.mp3,soprano_sax,FatBoy,F,5
FatBoy/soprano_sax-mp3/F6.mp3,soprano_sax,FatBoy,F,6
FatBoy/soprano_sax-mp3/F7.mp3,soprano_sax,FatBoy,F,7
FatBoy/soprano_sax-mp3/G1.mp3,soprano_sax,FatBoy,G,1
FatBoy/soprano_sax-mp3/G2.mp3,soprano_sax,FatBoy,G,2
FatBoy/soprano_sax-mp3/G3.mp3,soprano_sax,FatBoy,G,3
FatBoy/soprano_sax-mp3/G4.mp3,soprano_sax,FatBoy,G,4
FatBoy/soprano_sax-mp3/G5.mp3,soprano_sax,FatBoy,G,5
FatBoy/soprano_sax-mp3/G6.mp3,soprano_sax,FatBoy,G,6
FatBoy/soprano_sax-mp3/G7.mp3,soprano_sax,FatBoy,G,7
FatBoy/soprano_sax-mp3/Gb1.mp3,soprano_sax,FatBoy,Gb,1
FatBoy/soprano_sax-mp3/Gb2.mp3,soprano_sax,FatBoy,Gb,2
FatBoy/soprano_sax-mp3/Gb3.mp3,soprano_sax,FatBoy,Gb,3
FatBoy/soprano_sax-mp3/Gb4.mp3,soprano_sax,FatBoy,Gb,4
FatBoy/soprano_sax-mp3/Gb5.mp3,soprano_sax,FatBoy,Gb,5
FatBoy/soprano_sax-mp3/Gb6.mp3,soprano_sax,FatBoy,Gb,6
FatBoy/soprano_sax-mp3/Gb7.mp3,soprano_sax,FatBoy,Gb,7
FatBoy/steel_drums-mp3/A0.mp3,steel_drums,FatBoy,A,0
FatBoy/steel_drums-mp3/A1.mp3,steel_drums,FatBoy,A,1
FatBoy/steel_drums-mp3/A2.mp3,steel_drums,FatBoy,A,2
FatBoy/steel_drums-mp3/A3.mp3,steel_drums,FatBoy,A,3
FatBoy/steel_drums-mp3/A4.mp3,steel_drums,FatBoy,A,4
FatBoy/steel_drums-mp3/A5.mp3,steel_drums,FatBoy,A,5
FatBoy/steel_drums-mp3/A6.mp3,steel_drums,FatBoy,A,6
FatBoy/steel_drums-mp3/A7.mp3,steel_drums,FatBoy,A,7
FatBoy/steel_drums-mp3/Ab1.mp3,steel_drums,FatBoy,Ab,1
FatBoy/steel_drums-mp3/Ab2.mp3,steel_drums,FatBoy,Ab,2
FatBoy/steel_drums-mp3/Ab3.mp3,steel_drums,FatBoy,Ab,3
FatBoy/steel_drums-mp3/Ab4.mp3,steel_drums,FatBoy,Ab,4
FatBoy/steel_drums-mp3/Ab5.mp3,steel_drums,FatBoy,Ab,5
FatBoy/steel_drums-mp3/Ab6.mp3,steel_drums,FatBoy,Ab,6
FatBoy/steel_drums-mp3/Ab7.mp3,steel_drums,FatBoy,Ab,7
FatBoy/steel_drums-mp3/B0.mp3,steel_drums,FatBoy,B,0
FatBoy/steel_drums-mp3/B1.mp3,steel_drums,FatBoy,B,1
FatBoy/steel_drums-mp3/B2.mp3,steel_drums,FatBoy,B,2
FatBoy/steel_drums-mp3/B3.mp3,steel_drums,FatBoy,B,3
FatBoy/steel_drums-mp3/B4.mp3,steel_drums,FatBoy,B,4
FatBoy/steel_drums-mp3/B5.mp3,steel_drums,FatBoy,B,5
FatBoy/steel_drums-mp3/B6.mp3,steel_drums,FatBoy,B,6
FatBoy/steel_drums-mp3/B7.mp3,steel_drums,FatBoy,B,7
FatBoy/steel_drums-mp3/Bb0.mp3,steel_drums,FatBoy,Bb,0
FatBoy/steel_drums-mp3/Bb1.mp3,steel_drums,FatBoy,Bb,1
FatBoy/steel_drums-mp3/Bb2.mp3,steel_drums,FatBoy,Bb,2
FatBoy/steel_drums-mp3/Bb3.mp3,steel_drums,FatBoy,Bb,3
FatBoy/steel_drums-mp3/Bb4.mp3,steel_drums,FatBoy,Bb,4
FatBoy/steel_drums-mp3/Bb5.mp3,steel_drums,FatBoy,Bb,5
FatBoy/steel_drums-mp3/Bb6.mp3,steel_drums,FatBoy,Bb,6
FatBoy/steel_drums-mp3/Bb7.mp3,steel_drums,FatBoy,Bb,7
FatBoy/steel_drums-mp3/C1.mp3,steel_drums,FatBoy,C,1
FatBoy/steel_drums-mp3/C2.mp3,steel_drums,FatBoy,C,2
FatBoy/steel_drums-mp3/C3.mp3,steel_drums,FatBoy,C,3
FatBoy/steel_drums-mp3/C4.mp3,steel_drums,FatBoy,C,4
FatBoy/steel_drums-mp3/C5.mp3,steel_drums,FatBoy,C,5
FatBoy/steel_drums-mp3/C6.mp3,steel_drums,FatBoy,C,6
FatBoy/steel_drums-mp3/C7.mp3,steel_drums,FatBoy,C,7
FatBoy/steel_drums-mp3/C8.mp3,steel_drums,FatBoy,C,8
FatBoy/steel_drums-mp3/D1.mp3,steel_drums,FatBoy,D,1
FatBoy/steel_drums-mp3/D2.mp3,steel_drums,FatBoy,D,2
FatBoy/steel_drums-mp3/D3.mp3,steel_drums,FatBoy,D,3
FatBoy/steel_drums-mp3/D4.mp3,steel_drums,FatBoy,D,4
FatBoy/steel_drums-mp3/D5.mp3,steel_drums,FatBoy,D,5
FatBoy/steel_drums-mp3/D6.mp3,steel_drums,FatBoy,D,6
FatBoy/steel_drums-mp3/D7.mp3,steel_drums,FatBoy,D,7
FatBoy/steel_drums-mp3/Db1.mp3,steel_drums,FatBoy,Db,1
FatBoy/steel_drums-mp3/Db2.mp3,steel_drums,FatBoy,Db,2
FatBoy/steel_drums-mp3/Db3.mp3,steel_drums,FatBoy,Db,3
FatBoy/steel_drums-mp3/Db4.mp3,steel_drums,FatBoy,Db,4
FatBoy/steel_drums-mp3/Db5.mp3,steel_drums,FatBoy,Db,5
FatBoy/steel_drums-mp3/Db6.mp3,steel_drums,FatBoy,Db,6
FatBoy/steel_drums-mp3/Db7.mp3,steel_drums,FatBoy,Db,7
FatBoy/steel_drums-mp3/E1.mp3,steel_drums,FatBoy,E,1
FatBoy/steel_drums-mp3/E2.mp3,steel_drums,FatBoy,E,2
FatBoy/steel_drums-mp3/E3.mp3,steel_drums,FatBoy,E,3
FatBoy/steel_drums-mp3/E4.mp3,steel_drums,FatBoy,E,4
FatBoy/steel_drums-mp3/E5.mp3,steel_drums,FatBoy,E,5
FatBoy/steel_drums-mp3/E6.mp3,steel_drums,FatBoy,E,6
FatBoy/steel_drums-mp3/E7.mp3,steel_drums,FatBoy,E,7
FatBoy/steel_drums-mp3/Eb1.mp3,steel_drums,FatBoy,Eb,1
FatBoy/steel_drums-mp3/Eb2.mp3,steel_drums,FatBoy,Eb,2
FatBoy/steel_drums-mp3/Eb3.mp3,steel_drums,FatBoy,Eb,3
FatBoy/steel_drums-mp3/Eb4.mp3,steel_drums,FatBoy,Eb,4
FatBoy/steel_drums-mp3/Eb5.mp3,steel_drums,FatBoy,Eb,5
FatBoy/steel_drums-mp3/Eb6.mp3,steel_drums,FatBoy,Eb,6
FatBoy/steel_drums-mp3/Eb7.mp3,steel_drums,FatBoy,Eb,7
FatBoy/steel_drums-mp3/F1.mp3,steel_drums,FatBoy,F,1
FatBoy/steel_drums-mp3/F2.mp3,steel_drums,FatBoy,F,2
FatBoy/steel_drums-mp3/F3.mp3,steel_drums,FatBoy,F,3
FatBoy/steel_drums-mp3/F4.mp3,steel_drums,FatBoy,F,4
FatBoy/steel_drums-mp3/F5.mp3,steel_drums,FatBoy,F,5
FatBoy/steel_drums-mp3/F6.mp3,steel_drums,FatBoy,F,6
FatBoy/steel_drums-mp3/F7.mp3,steel_drums,FatBoy,F,7
FatBoy/steel_drums-mp3/G1.mp3,steel_drums,FatBoy,G,1
FatBoy/steel_drums-mp3/G2.mp3,steel_drums,FatBoy,G,2
FatBoy/steel_drums-mp3/G3.mp3,steel_drums,FatBoy,G,3
FatBoy/steel_drums-mp3/G4.mp3,steel_drums,FatBoy,G,4
FatBoy/steel_drums-mp3/G5.mp3,steel_drums,FatBoy,G,5
FatBoy/steel_drums-mp3/G6.mp3,steel_drums,FatBoy,G,6
FatBoy/steel_drums-mp3/G7.mp3,steel_drums,FatBoy,G,7
FatBoy/steel_drums-mp3/Gb1.mp3,steel_drums,FatBoy,Gb,1
FatBoy/steel_drums-mp3/Gb2.mp3,steel_drums,FatBoy,Gb,2
FatBoy/steel_drums-mp3/Gb3.mp3,steel_drums,FatBoy,Gb,3
FatBoy/steel_drums-mp3/Gb4.mp3,steel_drums,FatBoy,Gb,4
FatBoy/steel_drums-mp3/Gb5.mp3,steel_drums,FatBoy,Gb,5
FatBoy/steel_drums-mp3/Gb6.mp3,steel_drums,FatBoy,Gb,6
FatBoy/steel_drums-mp3/Gb7.mp3,steel_drums,FatBoy,Gb,7
FatBoy/string_ensemble_1-mp3/A0.mp3,string_ensemble_1,FatBoy,A,0
FatBoy/string_ensemble_1-mp3/A1.mp3,string_ensemble_1,FatBoy,A,1
FatBoy/string_ensemble_1-mp3/A2.mp3,string_ensemble_1,FatBoy,A,2
FatBoy/string_ensemble_1-mp3/A3.mp3,string_ensemble_1,FatBoy,A,3
FatBoy/string_ensemble_1-mp3/A4.mp3,string_ensemble_1,FatBoy,A,4
FatBoy/string_ensemble_1-mp3/A5.mp3,string_ensemble_1,FatBoy,A,5
FatBoy/string_ensemble_1-mp3/A6.mp3,string_ensemble_1,FatBoy,A,6
FatBoy/string_ensemble_1-mp3/A7.mp3,string_ensemble_1,FatBoy,A,7
FatBoy/string_ensemble_1-mp3/Ab1.mp3,string_ensemble_1,FatBoy,Ab,1
FatBoy/string_ensemble_1-mp3/Ab2.mp3,string_ensemble_1,FatBoy,Ab,2
FatBoy/string_ensemble_1-mp3/Ab3.mp3,string_ensemble_1,FatBoy,Ab,3
FatBoy/string_ensemble_1-mp3/Ab4.mp3,string_ensemble_1,FatBoy,Ab,4
FatBoy/string_ensemble_1-mp3/Ab5.mp3,string_ensemble_1,FatBoy,Ab,5
FatBoy/string_ensemble_1-mp3/Ab6.mp3,string_ensemble_1,FatBoy,Ab,6
FatBoy/string_ensemble_1-mp3/Ab7.mp3,string_ensemble_1,FatBoy,Ab,7
FatBoy/string_ensemble_1-mp3/B0.mp3,string_ensemble_1,FatBoy,B,0
FatBoy/string_ensemble_1-mp3/B1.mp3,string_ensemble_1,FatBoy,B,1
FatBoy/string_ensemble_1-mp3/B2.mp3,string_ensemble_1,FatBoy,B,2
FatBoy/string_ensemble_1-mp3/B3.mp3,string_ensemble_1,FatBoy,B,3
FatBoy/string_ensemble_1-mp3/B4.mp3,string_ensemble_1,FatBoy,B,4
FatBoy/string_ensemble_1-mp3/B5.mp3,string_ensemble_1,FatBoy,B,5
FatBoy/string_ensemble_1-mp3/B6.mp3,string_ensemble_1,FatBoy,B,6
FatBoy/string_ensemble_1-mp3/B7.mp3,string_ensemble_1,FatBoy,B,7
FatBoy/string_ensemble_1-mp3/Bb0.mp3,string_ensemble_1,FatBoy,Bb,0
FatBoy/string_ensemble_1-mp3/Bb1.mp3,string_ensemble_1,FatBoy,Bb,1
FatBoy/string_ensemble_1-mp3/Bb2.mp3,string_ensemble_1,FatBoy,Bb,2
FatBoy/string_ensemble_1-mp3/Bb3.mp3,string_ensemble_1,FatBoy,Bb,3
FatBoy/string_ensemble_1-mp3/Bb4.mp3,string_ensemble_1,FatBoy,Bb,4
FatBoy/string_ensemble_1-mp3/Bb5.mp3,string_ensemble_1,FatBoy,Bb,5
FatBoy/string_ensemble_1-mp3/Bb6.mp3,string_ensemble_1,FatBoy,Bb,6
FatBoy/string_ensemble_1-mp3/Bb7.mp3,string_ensemble_1,FatBoy,Bb,7
FatBoy/string_ensemble_1-mp3/C1.mp3,string_ensemble_1,FatBoy,C,1
FatBoy/string_ensemble_1-mp3/C2.mp3,string_ensemble_1,FatBoy,C,2
FatBoy/string_ensemble_1-mp3/C3.mp3,string_ensemble_1,FatBoy,C,3
FatBoy/string_ensemble_1-mp3/C4.mp3,string_ensemble_1,FatBoy,C,4
FatBoy/string_ensemble_1-mp3/C5.mp3,string_ensemble_1,FatBoy,C,5
FatBoy/string_ensemble_1-mp3/C6.mp3,string_ensemble_1,FatBoy,C,6
FatBoy/string_ensemble_1-mp3/C7.mp3,string_ensemble_1,FatBoy,C,7
FatBoy/string_ensemble_1-mp3/C8.mp3,string_ensemble_1,FatBoy,C,8
FatBoy/string_ensemble_1-mp3/D1.mp3,string_ensemble_1,FatBoy,D,1
FatBoy/string_ensemble_1-mp3/D2.mp3,string_ensemble_1,FatBoy,D,2
FatBoy/string_ensemble_1-mp3/D3.mp3,string_ensemble_1,FatBoy,D,3
FatBoy/string_ensemble_1-mp3/D4.mp3,string_ensemble_1,FatBoy,D,4
FatBoy/string_ensemble_1-mp3/D5.mp3,string_ensemble_1,FatBoy,D,5
FatBoy/string_ensemble_1-mp3/D6.mp3,string_ensemble_1,FatBoy,D,6
FatBoy/string_ensemble_1-mp3/D7.mp3,string_ensemble_1,FatBoy,D,7
FatBoy/string_ensemble_1-mp3/Db1.mp3,string_ensemble_1,FatBoy,Db,1
FatBoy/string_ensemble_1-mp3/Db2.mp3,string_ensemble_1,FatBoy,Db,2
FatBoy/string_ensemble_1-mp3/Db3.mp3,string_ensemble_1,FatBoy,Db,3
FatBoy/string_ensemble_1-mp3/Db4.mp3,string_ensemble_1,FatBoy,Db,4
FatBoy/string_ensemble_1-mp3/Db5.mp3,string_ensemble_1,FatBoy,Db,5
FatBoy/string_ensemble_1-mp3/Db6.mp3,string_ensemble_1,FatBoy,Db,6
FatBoy/string_ensemble_1-mp3/Db7.mp3,string_ensemble_1,FatBoy,Db,7
FatBoy/string_ensemble_1-mp3/E1.mp3,string_ensemble_1,FatBoy,E,1
FatBoy/string_ensemble_1-mp3/E2.mp3,string_ensemble_1,FatBoy,E,2
FatBoy/string_ensemble_1-mp3/E3.mp3,string_ensemble_1,FatBoy,E,3
FatBoy/string_ensemble_1-mp3/E4.mp3,string_ensemble_1,FatBoy,E,4
